,MetaNetX ID,SMILES
808,MNXM2028,C[N+](C)(C)CCOP(=O)([O-])OC[C@@H](COC([*])=O)OC([*])=O
809,MNXM2029,CCCCCCC=CCCCCCC(=O)OCC(COP(=O)([O-])OCC(O)CO)OC(=O)CCCCCC=CCCCCCC
810,MNXM20340,CC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
811,MNXM2036,CCCCCCCCCCC[C@@H](O)CC(=O)O[C@H]1[C@H](O)[C@@H](CO)OC(OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3ccc(=O)[nH]c3=O)[C@H](O)[C@@H]2O)[C@@H]1[NH3+]
812,MNXM204,O=C([O-])c1ccc(O)c(O)c1
813,MNXM2040,O=C(O)C=CC(=O)C=CC=C(O)C(=O)O
814,MNXM205,[NH3+]CCc1ccc(O)c(O)c1
815,MNXM2063,O=P([O-])([O-])O[C@@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O
816,MNXM207,O=[N+]([O-])[O-]
817,MNXM2073,NC(=O)Cc1ccccc1
818,MNXM2074,O=C([O-])COP(=O)([O-])[O-]
819,MNXM208,Cc1cc2c(cc1C)N(C[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-])c1[n-]c(=O)[nH]c(=O)c1N2
820,MNXM2090,NC(=O)CCCC[NH3+]
821,MNXM21,CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
822,MNXM2101,CCNc1nc(Cl)nc(NC(C)C)n1
823,MNXM2105,CCCC(=O)OP(=O)([O-])[O-]
824,MNXM211,NC(=O)NCCCC(N)C(=O)O
825,MNXM2110,C[C@H](OP(=O)(O)OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)N[C@@H](CCC(=O)O)C(=O)O
826,MNXM2111,O=c1ccc2ccccc2o1
827,MNXM2112,[NH3+][C@H](CS)C(=O)[O-]
828,MNXM212,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
829,MNXM2124,[NH3+][C@@H](C=O)C(=O)[O-]
830,MNXM2125,C[C@H](O)[C@H]([NH3+])C(=O)[O-]
831,MNXM2126,C[C@H](OP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(=O)[nH]c(N)nc32)[C@H](O)[C@@H]1O)C(=O)[O-]
832,MNXM213,O=c1[nH]cnc2nc[nH]c12
833,MNXM2137,[NH3+]CCCCCC(=O)NCCCCCC(=O)[O-]
834,MNXM2139,CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-]
835,MNXM214,C/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
836,MNXM2144,CC(C)=CCCC(C)C1CCC2(CO)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3
837,MNXM215,O=P([O-])([O-])OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
838,MNXM2150,CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCC=CCCCCCC
839,MNXM2157,CCCCCCCCCCCC(O)CC(=O)OC1C(O)C(CO)OC(OP(=O)([O-])OP(=O)([O-])OCC2OC(n3ccc(=O)[nH]c3=O)C(O)C2O)C1NC(C)=O
840,MNXM2158,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H]([C@H](O)CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
841,MNXM2159,C=CCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
842,MNXM216,NC(=O)c1cccnc1
843,MNXM2160,O=C([O-])Cc1ccccc1O
844,MNXM2161,O=C([O-])C=CC1=CC=CC(O)C1O
845,MNXM217,O=C([O-])c1ccccc1
846,MNXM2174,O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])[O-])O1
847,MNXM2178,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=CC(=O)c2ccccc2C1=O
848,MNXM2179,O=CC[C@H](O)[C@H](O)COP(=O)(O)O
849,MNXM218,[NH3+]CCO
850,MNXM2182,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)n1
851,MNXM2183,Nc1nc2c(ncn2[C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1
852,MNXM2184,O=c1ccn([C@@H]2O[C@H](CO)[C@@H](OP(=O)([O-])[O-])[C@H]2O)c(=O)[nH]1
853,MNXM21840,OCC1OC(OC2C(CO)OC(OC3C(CO)OC(OC4C(CO)OC(OCC5OC(OC6C(CO)OC(OC7C(CO)OC(OC8C(CO)OC(OC9C(CO)OC(OC%10C(CO)OC(OC%11C(CO)OC(O)C(O)C%11O)C(O)C%10O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C(O)C5O)C(O)C4O)C(O)C3O)C(O)C2O)C(O)C(O)C1O
854,MNXM2187,COc1c(O)c(O)c(C)c(C/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CCC=C(C)C)c1O
855,MNXM2188,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC(O)CCCC(=O)[O-]
856,MNXM2192,C[C@]12CC[C@H]3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O
857,MNXM2195,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(C(=O)[O-])ccc1O
858,MNXM22,[*]OO[*]
859,MNXM220,Nc1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])[O-])[C@@H](O)[C@H]2O)c(=O)n1
860,MNXM2207,N#Cc1c[nH]c2nc(N)[nH]c(=O)c12
861,MNXM2210,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/COP(=O)([O-])OP(=O)([O-])[O-]
862,MNXM2212,[NH3+]CC=O
863,MNXM2214,[*][NH2+][C@@H](CO)C([*])=O
864,MNXM222,O=C([O-])CO
865,MNXM22277,CCCCCCCCC(C)CCCCCCCCC(=O)O
866,MNXM223,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC/C(C)=C/Cc1c(C)c(O)c2ccccc2c1O
867,MNXM2239,NC(=O)Cc1c[nH]c2ccccc12
868,MNXM224,CCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
869,MNXM2245,C[S@@](=O)CC[C@H]([NH3+])C(=O)[O-]
870,MNXM22451,O=C([O-])CCC/C=C\\\\C/C=C\\\\C/C=C\\\\C/C=C\\\\CCCCCO
871,MNXM2246,CS(=O)CC[C@H](N)C(=O)O
872,MNXM2254,C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Mg-2]35n6c(c(C)c(CCC(=O)O)c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)O)=CC1=[N+]25
873,MNXM2264,CC(=O)NC1C(OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)OC(CO)C(O)C1OC(C)C(=O)NC(C)C(=O)NC(CCC(=O)[O-])C(=O)NC(CCCC([NH3+])C(=O)[O-])C(=O)NC(C)C(=O)NC(C)C(=O)[O-]
874,MNXM2269,CCCCCCCCCCCCCCCCCC=O
875,MNXM227,CC(=O)N[C@@H]1[C@@H](O)CC(O)(C(=O)[O-])O[C@H]1[C@H](O)[C@H](O)CO
876,MNXM2278,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC([*])=O
877,MNXM228,[N]=O
878,MNXM2282,O=[Se](=O)([O-])[O-]
879,MNXM2288,C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O
880,MNXM229,C[N+](C)(C)CCOP(=O)([O-])[O-]
881,MNXM2290,CCCCCCC=CCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
882,MNXM23,CC(=O)C(=O)[O-]
883,MNXM2304,NC(=O)N/C=C\\\\C(=O)OO
884,MNXM231,CC[C@H](C)[C@H]([NH3+])C(=O)[O-]
885,MNXM232,COC1=C(OC)C(=O)C(C/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CC/C=C(\\\\C)CCC=C(C)C)=C(C)C1=O
886,MNXM2323,CC(=O)C(O)COP(=O)(O)O
887,MNXM233,CCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
888,MNXM2334,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CCCO
889,MNXM234,O=c1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]1
890,MNXM2342,c1ncc2[nH]cnc2n1
891,MNXM235,O=C([O-])c1cc(=O)[nH]c(=O)[nH]1
892,MNXM236,CCCCCCCCCCCCCCCCCC(=O)[O-]
893,MNXM2361,CC1OC(=O)C[C@@]2(C)[C@H](CCC(=O)[O-])C3=CC4=[N+]5C(=Cc6c(CC(=O)[O-])c(CCC(=O)[O-])c7n6[Co-2]56N3C12C1=C(CC(=O)[O-])[C@@](C)(CCC(=O)[O-])C(=[N+]16)C7)[C@@H](CCC(=O)[O-])[C@]4(C)CC(=O)[O-]
894,MNXM2363,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/C[N+](C)(C)C
895,MNXM23685,CCCCCCCCCCCCC=O
896,MNXM237,Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
897,MNXM2370,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\\\\CCC(C)CCOP(=O)(O)OP(=O)(O)O
898,MNXM2371,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3O[C@@H](C)C(=O)[C@@H](O)[C@H]3O)O2)c(=O)[nH]c1=O
899,MNXM2374,C[C@H](OP(=O)([O-])OC[C@@H](O)[C@@H](O)[C@@H](O)Cn1c2nc(=O)[nH]c(=O)c-2cc2ccc(O)cc21)C(=O)[O-]
900,MNXM23766,CCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
901,MNXM238,CC(C)C(=O)C(=O)[O-]
902,MNXM23842,CCCCCCCCC/C=C/C(=O)S[*]
903,MNXM2387,C[C@H](O)C=O
904,MNXM2388,CC(O)C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
905,MNXM2392,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OC(=O)CCCCC2CCSS2)[C@@H](O)[C@H]1O
906,MNXM2394,O=P([O-])([O-])OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
907,MNXM240,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)c1ccccc1
908,MNXM2403,CC(=O)N[C@@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
909,MNXM241,
910,MNXM2412,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H](O)[C@H]1O
911,MNXM2416,[*]C(=O)OC[C@H](COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC([*])=O
912,MNXM242,OC[C@H]1O[C@H](O)[C@H](O)[C@@H]1O
913,MNXM2428,[NH3+][C@@H](C[SeH])C(=O)[O-]
914,MNXM24297,CCCCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
915,MNXM243,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)([O-])O[C@H]2[C@H]1O
916,MNXM244,O=CCC(=O)[O-]
917,MNXM2449,CC(=O)C(=O)C(O)CO
918,MNXM245,[NH3+][C@@H](CCC=O)C(=O)[O-]
919,MNXM24502,CCC/C=C/C(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
920,MNXM2454,CC1(O)OCC(O)C1O
921,MNXM2456,[*]C(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@H]1O)OC([*])=O
922,MNXM246,
923,MNXM2476,OCCc1ccccc1
924,MNXM249,C=CC1=C(C)C2=Cc3c(C=C)c(C)c4n3[Fe-2]35n6c(c(C)c(CCC(=O)[O-])c6=CC6=[N+]3C(=C4)C(C)=C6CCC(=O)[O-])=CC1=[N+]25
925,MNXM2494,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C[C@@H]1CC3
926,MNXM2495,CC1(C)S[C@@H]2[C@H]([NH3+])C(=O)N2[C@H]1C(=O)[O-]
927,MNXM25,O=C([O-])CCC(=O)[O-]
928,MNXM250,O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O
929,MNXM2504,CC(=O)N[C@@H]1[C@H](O[C@@H]2[C@@H](CO)O[C@H](OP(=O)([O-])OP(=O)([O-])OC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CC/C=C(/C)CCC=C(C)C)[C@H](NC(C)=O)[C@H]2O)O[C@H](C(=O)[O-])[C@@H](O)[C@@H]1O
930,MNXM2508,CC1OC(=O)C[C@@]2(C)[C@H](CCC(=O)[O-])C3=CC4=[N+]5C(=C(CCC(=O)[O-])[C@]4(C)CC(=O)[O-])C[C@@]4(C)C(CC(=O)[O-])=C(CCC(=O)[O-])C6=CC7=[N+]8C(=C(CC(=O)[O-])[C@@]7(C)CCC(=O)[O-])C12N3[Co-2]58N64
931,MNXM251,CC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCCC(C)=CCOP(=O)([O-])O
932,MNXM2512,C[C@H](C(=O)[O-])[C@@H](O)C(=O)[O-]
933,MNXM252,O=C1C[C@@H](C(=O)[O-])NC(=O)N1
934,MNXM2522,Cc1c(O)cc2c(c1C)O[C@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)CC2
935,MNXM2527,O=P([O-])([O-])OC(CO)CO
936,MNXM25370,CCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
937,MNXM254,[C-]#N
938,MNXM2544,CC(=O)N[C@H]1C([*])O[C@H](CO)[C@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O
939,MNXM255,C[NH3+]
940,MNXM2555,O=C([O-])CCCCCC(=O)[O-]
941,MNXM256,Cc1ncc(C[n+]2csc(CCOP(=O)([O-])OP(=O)([O-])[O-])c2C)c(N)n1
942,MNXM25602,CCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
943,MNXM2561,OCc1ccccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
944,MNXM2562,[NH3+][C@@H](CC[SeH])C(=O)[O-]
945,MNXM2563,Nc1nc2c(c(=O)[nH]1)NC(CNc1ccc(C(=O)NC(CCC(=O)NC(CCC(=O)O)C(=O)O)C(=O)O)cc1)CN2
946,MNXM257,Cc1cn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)[nH]c1=O
947,MNXM2573,CCCCCCCCCCCCCCC/C=C/C(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OC[C@H](N[*])C([*])=O
948,MNXM2576,CCCCCCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
949,MNXM258,O=C[C@H](O)[C@H](O)COP(=O)([O-])[O-]
950,MNXM2582,CCCCCCCCCCCCCC(=O)OC(CCCCCCCCCCC)CC(=O)OC1C(NC(=O)CC(CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)C(OCC2OC(OP(=O)([O-])O)C(NC(=O)CC(O)CCCCCCCCCCC)C(OC(=O)CC(O)CCCCCCCCCCC)C2O)OC(COC2(C(=O)[O-])CC(OC3(C(=O)[O-])CC(O)C(O)C(C(O)CO)O3)C(OC3OC(C(O)CO)C(O)C(OC4OC(C(O)CO)C(O)C(O)C4O)C3O)C(C(O)CO)O2)C1OP(=O)([O-])O
951,MNXM259,Nc1nc2[nH]cnc2c(=O)[nH]1
952,MNXM2598,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OP(=O)([O-])O[C@H]21
953,MNXM26,CC(=O)[O-]
954,MNXM260,Nc1ccccc1C(=O)C[C@H]([NH3+])C(=O)[O-]
955,MNXM2604,CCC(C)C=O
956,MNXM2608,
957,MNXM26095,CCCCCCCCCCCC(=O)CC(=O)S[*]
958,MNXM261,O=C(OP(=O)([O-])[O-])[C@H](O)COP(=O)([O-])[O-]
959,MNXM2617,NC(=[NH2+])NCCCC(N)=O
960,MNXM2619,C=C(CC[C@@H](C)[C@H]1CC=C2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)[C@@H](C)[C@@H]1CC3)C(C)C
961,MNXM2623,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CNc1ccc(C(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-])cc1
962,MNXM263,O=C([O-])CCCC(=O)C(=O)[O-]
963,MNXM264,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C/c1ccc(O)cc1
964,MNXM2653,C[C@]1(CC(=O)[O-])C(CCC(=O)[O-])=C2C[C@@]3(C)C(CC(=O)[O-])=C(CCC(=O)[O-])C4=[N+]3[Co-2]35N6C(=CC1=[N+]23)[C@@H](CCC(=O)[O-])[C@](C)(CC(=O)[O-])[C@]6(C)[C@H]1[C@H](CC(=O)[O-])[C@@](C)(CCC(=O)[O-])C(=[N+]15)C4
965,MNXM266,Nc1ccn([C@H]2C[C@H](O)[C@@H](COP(=O)([O-])[O-])O2)c(=O)n1
966,MNXM26616,CCCCCCCC(=O)CC(=O)S[*]
967,MNXM2667,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C\\\\CCC(C)CCOP(=O)(O)OC1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
968,MNXM2673,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O
969,MNXM268,[NH3+][C@@H](CCCC(=O)[O-])C(=O)[O-]
970,MNXM2680,CCCCCCCCCCCCCC(=O)O[C@H](CCCCCCCCCCC)CC(=O)O[C@H]1[C@H](OP(=O)([O-])[O-])[C@@H](CO[C@]2(C(=O)[O-])C[C@@H](O[C@]3(C(=O)[O-])C[C@@H](O)[C@@H](O)[C@@H]([C@H](O)CO)O3)[C@@H](O[C@H]3O[C@H]([C@@H](O)CO)[C@@H](O)[C@H](O)[C@@H]3O)[C@@H]([C@H](O)CO)O2)O[C@@H](OC[C@H]2O[C@H](OP(=O)([O-])[O-])[C@H](NC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H](OC(=O)C[C@H](O)CCCCCCCCCCC)[C@@H]2O)[C@@H]1NC(=O)C[C@@H](CCCCCCCCCCC)OC(=O)CCCCCCCCCCC
971,MNXM2687,[NH3+][C@@H](C[C@@H](O)C=O)C(=O)[O-]
972,MNXM2689,O=C1OC(C(O)COP(=O)([O-])O)C([O-])=C1O
973,MNXM27,[Na+]
974,MNXM270,Cc1cc2nc3c(=O)[n-]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C
975,MNXM2704,C[NH2+]CCCC[NH3+]
976,MNXM2705,CCCCCCCC=O
977,MNXM27066,CCCCCCCCCC(O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
978,MNXM271,O=C(CO)[C@@H](O)[C@H](O)[C@H](O)[C@H](O)COP(=O)([O-])[O-]
979,MNXM2711,[*]C(=O)OC[C@H](COP(=O)([O-])O[C@@H]1[C@H](O)[C@H](OP(=O)([O-])[O-])[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@H]1O)OC([*])=O
980,MNXM272,CCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
981,MNXM274,O=C([O-])c1cccnc1
982,MNXM2741,Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2
983,MNXM275,O=C([O-])[C@@H](CO)OP(=O)([O-])[O-]
984,MNXM276,CSCCC(=O)C(=O)[O-]
985,MNXM2779,O=Cc1ccc(O)c(O)c1
986,MNXM2784,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C[C@@H](O)CCC(=O)[O-]
987,MNXM2792,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)C1=CCCCC1O
988,MNXM280,CC(=O)OP(=O)([O-])[O-]
989,MNXM28031,CCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
990,MNXM2806,O=P([O-])([O-])OC[C@H]1O[C@@H](Oc2ccc(O)cc2)[C@H](O)[C@@H](O)[C@@H]1O
991,MNXM281,Nc1nc2c(c(=O)[nH]1)N=C(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2
992,MNXM2812,CCCCCCCCCCCCC/C=C/[C@@H](O)[C@H](CO)NC([*])=O
993,MNXM282,[NH3+]CCS(=O)(=O)[O-]
994,MNXM28221,CCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(O)C(C)(C)COP(=O)([O-])O[*]
995,MNXM283,C[N+](C)(C)CCOP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@H](O)[C@@H]1O
996,MNXM284,O=c1ccn([C@@H]2O[C@H](COP(=O)([O-])OP(=O)([O-])O[C@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1
997,MNXM2840,Cn1cnc(CC[NH3+])c1
998,MNXM2846,OC[C@H]1O[C@@H](n2cnc3cncnc32)[C@H](O)[C@@H]1O
999,MNXM285,C[C@@H](O)C(=O)[O-]
1000,MNXM2851,CC(C)(COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-])[C@@H](O)C(=O)NCCC(=O)NCCSC(=O)/C=C1/CC=CC=CO1
1001,MNXM2854,CCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)([O-])OP(=O)([O-])OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1OP(=O)([O-])[O-]
1002,MNXM2858,CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCCC
1003,MNXM2859,CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCCCCCCC
1004,MNXM286,Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O1
1005,MNXM2861,OCCCO
1006,MNXM2868,C[C@H](CCC(=O)NCCS(=O)(=O)[O-])[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
